datetime;Abertura;Fechamento;Maxima;Minima;Volume_Real;Volume_Tick;label
2025-10-27 09:35:00;150025;150225;150240;150005;206261;68392;Lateral
2025-10-27 09:40:00;150220;150300;150370;150210;196788;64830;Lateral
2025-10-27 09:45:00;150305;150465;150505;150220;303889;100065;Lateral
2025-10-27 09:50:00;150465;150450;150530;150345;246622;80435;Lateral
2025-10-27 09:55:00;150455;150590;150595;150445;176929;59121;Lateral
2025-10-27 10:00:00;150585;150500;150635;150460;258937;88671;Lateral
2025-10-27 10:05:00;150500;150340;150510;150250;349568;116420;Lateral
2025-10-27 10:10:00;150340;150575;150715;150325;373904;120949;Lateral
2025-10-27 10:15:00;150575;150485;150750;150455;371313;109966;Lateral
2025-10-27 10:20:00;150485;150220;150490;150140;359798;106948;Lateral
2025-10-27 10:25:00;150220;150070;150245;150060;222632;62513;Lateral
2025-10-27 10:30:00;150075;149810;150080;149745;520551;145485;Lateral
2025-10-27 10:35:00;149810;149925;150030;149765;309135;88471;Lateral
2025-10-27 10:40:00;149920;150100;150175;149855;307580;86221;Lateral
2025-10-27 10:45:00;150100;150035;150125;149920;232735;68506;Lateral
2025-10-27 10:50:00;150040;149920;150085;149905;188793;53314;Lateral
2025-10-27 10:55:00;149920;149855;149940;149815;203548;55838;Lateral
2025-10-27 11:00:00;149860;149625;149920;149600;339103;93575;Lateral
2025-10-27 11:05:00;149625;149780;149800;149600;193553;57050;Lateral
2025-10-27 11:10:00;149775;149660;149780;149600;168299;46329;Lateral
2025-10-27 11:15:00;149660;149630;149730;149610;137653;38573;Lateral
2025-10-27 11:20:00;149635;149670;149705;149540;195752;56685;Lateral
2025-10-27 11:25:00;149670;149840;149885;149635;211303;60187;Lateral
2025-10-27 11:30:00;149840;149730;149880;149610;211552;60871;Lateral
2025-10-27 11:35:00;149735;149805;149810;149695;109505;31554;Lateral
2025-10-27 11:40:00;149805;149840;149940;149775;186366;56512;Lateral
2025-10-27 11:45:00;149840;149935;149965;149830;123932;35569;Lateral
2025-10-27 11:50:00;149930;150005;150035;149925;186729;50574;Lateral
2025-10-27 11:55:00;150010;150010;150090;149970;154786;45724;Lateral
2025-10-28 09:00:00;149520;149410;149650;149315;359092;132843;Compra
2025-10-28 09:05:00;149415;149165;149510;149135;289983;92698;Compra
2025-10-28 09:10:00;149160;149270;149320;149065;251696;77385;Compra
2025-10-28 09:15:00;149270;149390;149440;149240;228255;72190;Compra
2025-10-28 09:20:00;149395;149395;149560;149285;289345;90870;Compra
2025-10-28 09:25:00;149395;149330;149425;149320;99336;34311;Compra
2025-10-28 09:30:00;149330;149470;149525;149180;358654;118781;Compra
2025-10-28 09:35:00;149470;149270;149490;149240;191158;62990;Compra
2025-10-28 09:40:00;149275;149380;149450;149245;175068;56614;Compra
2025-10-28 09:45:00;149380;149510;149545;149370;134712;44794;Compra
2025-10-28 09:50:00;149510;149455;149615;149385;256423;85354;Compra
2025-10-28 09:55:00;149455;149580;149615;149420;151575;47122;Compra
2025-10-28 10:00:00;149585;149425;149635;149375;278591;86484;Compra
2025-10-28 10:05:00;149425;149320;149470;149255;247065;78616;Compra
2025-10-28 10:10:00;149325;149165;149430;149160;258138;80780;Compra
2025-10-28 10:15:00;149165;149335;149450;149120;402628;116582;Compra
2025-10-28 10:20:00;149335;149580;149595;149235;325123;96300;Compra
2025-10-28 10:25:00;149580;149715;149740;149555;337073;98627;Compra
2025-10-28 10:30:00;149710;149860;149915;149560;511446;151575;Compra
2025-10-28 10:35:00;149860;149895;150000;149830;330608;96781;Compra
2025-10-28 10:40:00;149895;149885;149945;149705;317150;92955;Compra
2025-10-28 10:45:00;149885;149950;150030;149855;257684;79201;Compra
2025-10-28 10:50:00;149950;149830;150030;149825;186864;56189;Compra
2025-10-28 10:55:00;149830;149870;149935;149785;174348;51710;Compra
2025-10-28 11:00:00;149870;150040;150050;149845;205750;60276;Compra
2025-10-28 11:05:00;150035;149970;150125;149900;260006;71188;Compra
2025-10-28 11:10:00;149970;149995;150020;149885;159573;44003;Compra
2025-10-28 11:15:00;149995;150090;150145;149990;211602;59290;Compra
2025-10-28 11:20:00;150095;149960;150110;149945;154997;43498;Compra
2025-10-28 11:25:00;149960;150030;150045;149920;124366;34762;Compra
2025-10-28 11:30:00;150025;150105;150235;149955;271296;75540;Compra
2025-10-28 11:35:00;150100;150065;150150;150025;143673;38980;Compra
2025-10-28 11:40:00;150065;150100;150135;150045;91736;24420;Compra
2025-10-28 11:45:00;150105;150110;150185;150070;134390;38634;Compra
2025-10-28 11:50:00;150110;149955;150140;149935;148057;40954;Compra
2025-10-28 11:55:00;149955;150055;150105;149925;147268;40234;Compra
2025-10-29 09:00:00;150465;150395;150785;150365;348993;134236;Compra
2025-10-29 09:05:00;150395;150275;150410;150165;277655;89961;Compra
2025-10-29 09:10:00;150275;150050;150305;150000;311001;97407;Compra
2025-10-29 09:15:00;150055;150070;150115;149935;228490;70896;Compra
2025-10-29 09:20:00;150070;150030;150150;149815;363469;121454;Compra
2025-10-29 09:25:00;150030;149985;150065;149860;183559;62257;Compra
2025-10-29 09:30:00;149980;150105;150190;149945;286464;91766;Compra
2025-10-29 09:35:00;150100;150170;150190;150080;105317;35443;Compra
2025-10-29 09:40:00;150165;150350;150415;150155;255500;80156;Compra
2025-10-29 09:45:00;150350;150345;150440;150250;224981;74196;Compra
2025-10-29 09:50:00;150340;150550;150580;150325;238474;77472;Compra
2025-10-29 09:55:00;150545;150565;150625;150430;249113;80347;Compra
2025-10-29 10:00:00;150565;150805;150820;150555;339100;102499;Compra
2025-10-29 10:05:00;150810;150790;150860;150635;381754;117188;Compra
2025-10-29 10:10:00;150790;151130;151140;150780;401742;114090;Compra
2025-10-29 10:15:00;151130;151075;151160;150995;329015;92644;Compra
2025-10-29 10:20:00;151080;151165;151230;151070;232173;63305;Compra
2025-10-29 10:25:00;151160;151160;151215;150975;301531;88724;Compra
2025-10-29 10:30:00;151160;150950;151215;150945;290549;82709;Compra
2025-10-29 10:35:00;150945;150920;151135;150885;313863;90708;Compra
2025-10-29 10:40:00;150920;150965;151015;150880;190887;53185;Compra
2025-10-29 10:45:00;150960;150930;151060;150840;251352;75130;Compra
2025-10-29 10:50:00;150935;150970;151110;150925;205846;62706;Compra
2025-10-29 10:55:00;150970;151045;151130;150960;135013;41115;Compra
2025-10-29 11:00:00;151045;151100;151170;150950;222640;68753;Compra
2025-10-29 11:05:00;151105;151160;151160;151005;178744;51298;Compra
2025-10-29 11:10:00;151155;151170;151195;151105;177607;48034;Compra
2025-10-29 11:15:00;151175;151220;151265;151150;203519;57562;Compra
2025-10-29 11:20:00;151220;151200;151430;151170;359043;100262;Compra
2025-10-29 11:25:00;151200;151065;151220;151050;190784;52700;Compra
2025-10-29 11:30:00;151060;151020;151215;151000;201083;57333;Compra
2025-10-29 11:35:00;151020;151130;151165;151010;157220;41726;Compra
2025-10-29 11:40:00;151130;151095;151145;151050;95785;25649;Compra
2025-10-29 11:45:00;151090;151070;151110;151040;82658;20859;Compra
2025-10-29 11:50:00;151070;151240;151260;151065;151842;43437;Compra
2025-10-29 11:55:00;151240;151290;151310;151160;148334;42242;Compra
2025-10-30 09:00:00;151000;150710;151000;150560;350217;125659;Compra
2025-10-30 09:05:00;150715;150610;150795;150535;230997;75522;Compra
2025-10-30 09:10:00;150610;150685;150700;150495;255541;83167;Compra
2025-10-30 09:15:00;150690;150495;150740;150470;289081;93071;Compra
2025-10-30 09:20:00;150495;150555;150580;150480;123117;40582;Compra
2025-10-30 09:25:00;150560;150435;150560;150370;208490;66699;Compra
2025-10-30 09:30:00;150435;150545;150660;150380;290103;97941;Compra
2025-10-30 09:35:00;150545;150395;150580;150350;215020;69110;Compra
2025-10-30 09:40:00;150390;150380;150430;150295;207067;63733;Compra
2025-10-30 09:45:00;150380;150250;150430;150240;173625;53983;Compra
2025-10-30 09:50:00;150255;150130;150310;150110;218275;64955;Compra
2025-10-30 09:55:00;150130;150025;150175;150020;205985;60751;Compra
2025-10-30 10:00:00;150025;150040;150105;149900;369159;109552;Compra
2025-10-30 10:05:00;150035;150010;150130;149900;269051;84562;Compra
2025-10-30 10:10:00;150010;150045;150085;149930;224739;64735;Compra
2025-10-30 10:15:00;150045;150250;150250;149965;388801;111790;Compra
2025-10-30 10:20:00;150245;150385;150440;150205;387814;114373;Compra
2025-10-30 10:25:00;150380;150390;150510;150360;274538;80967;Compra
2025-10-30 10:30:00;150385;150850;150950;150315;648483;180586;Compra
2025-10-30 10:35:00;150855;150765;151045;150725;400997;110756;Compra
2025-10-30 10:40:00;150760;151035;151070;150655;408332;111011;Compra
2025-10-30 10:45:00;151035;151100;151200;151015;321411;84900;Compra
2025-10-30 10:50:00;151100;151260;151320;151010;393367;110423;Compra
2025-10-30 10:55:00;151260;151230;151400;151200;264123;73458;Compra
2025-10-30 11:00:00;151235;151270;151320;151150;262192;76945;Compra
2025-10-30 11:05:00;151265;151415;151475;151260;255645;74047;Compra
2025-10-30 11:10:00;151415;151465;151480;151320;218258;65310;Compra
2025-10-30 11:15:00;151465;151260;151490;151250;228191;63197;Compra
2025-10-30 11:20:00;151260;151220;151320;151065;325496;92245;Compra
2025-10-30 11:25:00;151225;151190;151295;151190;126485;37447;Compra
2025-10-30 11:30:00;151195;151255;151365;151190;202673;56883;Compra
2025-10-30 11:35:00;151255;151335;151375;151220;152213;43845;Compra
2025-10-30 11:40:00;151340;151560;151610;151335;255301;70754;Compra
2025-10-30 11:45:00;151560;151545;151590;151490;151404;43632;Compra
2025-10-30 11:50:00;151545;151595;151635;151510;139895;38891;Compra
2025-10-30 11:55:00;151600;151675;151715;151560;166292;45379;Compra
2025-10-31 09:00:00;151485;151655;151860;151445;412835;155331;Compra
2025-10-31 09:05:00;151660;151710;151730;151550;188014;65746;Compra
